sku,category_name_1,price
AHM5AEAE77CA17F0,Superstore,126.0
APPHON5A900EB23F109,Appliances,65194.0
BAGMD5AA26251DC814,Beauty & Grooming,490.0
BAGMD5AA2633FACCE2,Beauty & Grooming,490.0
WOFPHU5AD4919B8BBAC,Women's Fashion,1684.0
MEFEAS5AB0B513A7043,Men's Fashion,549.0
MATNRC5B5217083F951,Mobiles & Tablets,299.0
MATWOR5A1FB345E0641,Mobiles & Tablets,700.0
MATNRC5B549360E33B1,Mobiles & Tablets,230.0
HALDYN5A00299BB0B45,Home & Living,295.0
BAGFIS5AA794D486202,Beauty & Grooming,350.0
BAGRIV5A72FD97407E8,Beauty & Grooming,170.0
WOFJUN5B44B74EA5129,Women's Fashion,2490.0
WOFEAS5AE6C213438C2,Women's Fashion,345.0
SADMUN5A8EA1A730928,School & Education,820.0
SADMUN5A8EA1AAA504C,School & Education,1250.0
ENTTEL5AA63025EF3D8,Entertainment,1399.0
WOFTOO5AA6978922AA7,Women's Fashion,999.0
MEFUNZ5B603C33CA77B-11,Men's Fashion,1849.0
BAGARC5AB0B4AFDA036,Beauty & Grooming,399.0
BAGBUK5A013F6DA938B,Beauty & Grooming,899.0
MEFECH5B50D7D82596C-44,Men's Fashion,799.0
MEFBES5AD5D45D6094B-42,Men's Fashion,2250.0
MATMOB5A9D20E79C7AE,Mobiles & Tablets,145.0
MEFUNZ5B55A1A888FEB-9,Men's Fashion,1849.5
BOS5B0BADEECDEDB,Superstore,190.0
MATPAN5B5AC28DEDE4C,Mobiles & Tablets,3595.0
MEFWEA5B46811C84C15-L,Men's Fashion,499.0
BAGEMP5B0BA2CA253E2,Beauty & Grooming,2730.0
WOFUNZ5B603CD43AD7B-6,Women's Fashion,1249.0
HALCLI5B0F9D4B4D2AC,Home & Living,600.0
HALCLI5AE1F69B47CED,Home & Living,649.0
HASBLA5B4D91C372007,Health & Sports,600.0
MEFDES5A9CFA389F6DF-L,Men's Fashion,699.0
KABTIN5ACC6FAC69DFE-0-18 Months,Kids & Baby,1251.0
MATFAS5B2A2CE4520FC,Mobiles & Tablets,199.0
MATSAM5B055B1974219,Mobiles & Tablets,1299.0
WOFSIT5AA20BB8920BB,Women's Fashion,1105.0
BAGMIL5AB0A09085447,Beauty & Grooming,745.0
COMHP5B4C8EB42682F,Computing,17999.0
MEFSTA5B4847821128E-9,Men's Fashion,3200.0
MEFDEA5B4450964DA13,Men's Fashion,99.0
WOFMOV5B47E6C107FAD-Free Size,Women's Fashion,799.0
AHM5AEAE7896891E,Superstore,45.0
ANG5AB109F273259,Superstore,399.0
HALASA5A8BF252880E3,Home & Living,999.0
HALASA5A8BF216EB2C6,Home & Living,899.0
HALASA5A8BF1F389148,Home & Living,1250.0
COMDEA5B5ABE8661BA1,Computing,350.0
KABSTI5B14FC2DB128B,Kids & Baby,1878.0
WOFSHO5B4DCA8AD4A31,Women's Fashion,1125.0
WOFCLO5A9394ABC73FC,Women's Fashion,599.0
WOFAL-5B476DA1966C0,Women's Fashion,699.0
HALPRO5B0FC1B5CE802,Home & Living,3350.0
BAGMD5A8D43685626E,Beauty & Grooming,899.0
BAGTOP5A6FF5B02DF8D,Beauty & Grooming,220.0
WOFBIN5A90154B5BFA5,Women's Fashion,1799.0
MATTHE5B33324940E3C,Mobiles & Tablets,3499.0
APPSIN5B487F7984779,Appliances,4500.0
COMLIV5AE31D312EE85,Computing,930.0
MEFHOU59ADFFB5EB1F2-43,Men's Fashion,3699.0
MATAPP5B5CE1593C74C,Mobiles & Tablets,22999.0
WOFDEA5B4E3A9D3F6B6,Women's Fashion,75.0
COMHP5B5732D443B33,Computing,63505.0
HASKHA5A9001C2A0699,Health & Sports,850.0
MEFBUY5B473CA69C4D5-43,Men's Fashion,1199.0
WOFBRA5A0C29C6833F8-38,Women's Fashion,1595.0
HALMAN5AFE9E8B90623,Home & Living,550.0
BAGMUZ5AE955E8427D3,Beauty & Grooming,130.0
BAGOSC5ABC6AD05748C,Beauty & Grooming,245.0
BAGARC5AB0AE19B4610,Beauty & Grooming,189.0
MEFBIS5B5CCF37F16A0,Men's Fashion,144.0
APPDAW5A81803CBB39B,Appliances,14599.0
HASKHA5A9001C115EC7,Health & Sports,899.0
MATVID5A3A133AA92C6,Mobiles & Tablets,665.0
HALVAR5A55B31EC1416,Home & Living,990.0
COMVIT5A9D3226C5030,Computing,999.0
KABAZZ5B3D236F0917D,Kids & Baby,169.0
BAGHEM5A9F909E71627,Beauty & Grooming,136.0
BAGHEM5A9F90996E8E6,Beauty & Grooming,91.0
BAGHEM5A9F90A3D12E6,Beauty & Grooming,201.0
SADASA5B50519F737C0,School & Education,400.0
SADFUS5A856F68E6A9F,School & Education,239.0
WOFFIS5A9E3B8C91666,Women's Fashion,1050.0
BAGBEA5A6F1D4D36792,Beauty & Grooming,850.0
BAGALB5AB113E365A88,Beauty & Grooming,1000.0
WOFBIN5A44A6F10485A,Women's Fashion,349.0
WOFAL-5B56FD3F3BC88,Women's Fashion,1299.0
MEFAL-5B472CD5B1B23-M,Men's Fashion,599.0
COMHP5AD47E6A4098D,Computing,100000.0
MEFWEA5B467FCED3A62-M,Men's Fashion,499.0
WOFCON5AFD182C908C6,Women's Fashion,890.0
KABTOY5AFBC626E6BB4,Kids & Baby,2045.0
MATBIZ5A70288A376BF,Mobiles & Tablets,95.0
MEFUNZ5B55A1A888FEB-12,Men's Fashion,1849.5
SADJBD5A8EA130674C2,School & Education,749.0
MEFDEA5AB0D2FD2AAB5-L,Men's Fashion,120.0
HALMAG5AE18377E03A4,Home & Living,549.0
KABTOP5A6FF5169E4C4,Kids & Baby,399.0
MEFRED5B445DF633B57-36,Men's Fashion,1399.0
OTHEMI5B62F07C84F34-L,Others,10.0
APPSTE59D5F38E99D69,Appliances,210.0
CAR5AFBE191C0E04,Superstore,99.0
HALMAG5AA22D9710DAB,Home & Living,150.0
MEFFAS5AD7904498EE3-M,Men's Fashion,799.0
MEFCUL59C262F9D9A76-M,Men's Fashion,649.0
MEFFAS5AD68E6E7C34E-S,Men's Fashion,799.0
HALJAM5A8A63430FCB0-Queen,Home & Living,798.0
PSO5A1F9B56F33FD,Superstore,1420.0
BAGMD5A8D436397E25,Beauty & Grooming,380.0
HASQAR5A7449A16B2F0,Health & Sports,4255.0
BAGDRR5A8D44C15BC78,Beauty & Grooming,345.0
KABSTI5B14FC1011228,Kids & Baby,919.0
BAGYAY5A93ADAFD8880,Beauty & Grooming,1999.0
BAGJUN5B4CD1F3A2E9F,Beauty & Grooming,1985.0
BAGJUN5B4CD11F1D947,Beauty & Grooming,1985.0
HALIKE5B162F038DFAB,Home & Living,13900.0
WOFGUL5B4EE1C588A92,Women's Fashion,1050.0
WOFALK5B4EDB2491D8C,Women's Fashion,1850.0
WOFKHA5B51D64260D07,Women's Fashion,3950.0
APPSIN5A65DF440FDB0,Appliances,15867.0
HALSHO59F866964E826,Home & Living,471.0
APPOSA5B5ACB0E35F3A,Appliances,163.0
MEFMYW5AC9E8313067C,Men's Fashion,899.0
BAGLIV5AAF9CCF047C9,Beauty & Grooming,149.0
MEFAAD5B19957986B33-M,Men's Fashion,799.0
MATAL-5B4086CD13A2F,Mobiles & Tablets,899.0
APPSIN5B487F1D9EB61,Appliances,1508.0
BAGDEA5B570E91C267B,Beauty & Grooming,799.0
ENTTCL5B4D9F7C6A233,Entertainment,31770.0
ENTSPE5A6EE067D16D3,Entertainment,4349.0
HALIKE5B162ECCC0E4F,Home & Living,1290.0
WOFEXP59E8604DCBC49-M,Women's Fashion,374.0
WOFFAS5B58935F34C35-36,Women's Fashion,999.0
WOFDEA59CE3F54AE7D3,Women's Fashion,349.0
WOFGUL5B619E957DF33,Women's Fashion,7990.0
ENTGEN5B3C96933D0E7,Entertainment,587.0
APPWES59D48E8F5C4F9,Appliances,3295.0
MATVGO5B42FA6EE1FF5,Mobiles & Tablets,2100.0
MEFRGS5AABD275D9DA3,Men's Fashion,1199.0
HALFAC5A9D12151C9C4,Home & Living,799.0
COMSEA59F72A39862DE,Computing,6947.0
WOFGEM5B03ED4C88FA1-M,Women's Fashion,599.0
WOFDEA5B1ED8A99774D,Women's Fashion,599.0
SADOXF5AE303EE0C5C8,School & Education,860.0
WOFFAS5B45AB34AAA0B-17,Women's Fashion,99.0
WOFBY5B609DFAD6645,Women's Fashion,299.0
MATSOU5A4B52BCE1FA6,Mobiles & Tablets,2999.0
MATSAM5AD9E78A6DE7E,Mobiles & Tablets,495.0
MEFMUN59DB9D8CE6FBE-XL,Men's Fashion,225.0
HALCON5AFE7E03C9E62,Home & Living,1890.0
HALLAM5B1309F31C921,Home & Living,1499.0
MATATA5B3F760F73FDA,Mobiles & Tablets,3999.0
MATBAS5A9FDF202271C,Mobiles & Tablets,299.0
HALSHO59F8679953C96,Home & Living,725.0
HALCHA5A7DAB870C311,Home & Living,199.0
WOFOTT5B37A25165A76,Women's Fashion,1799.0
HALASI5B0BD210BDC12,Home & Living,349.0
HALKHA5A93F5862A648,Home & Living,1399.0
APPWES5A5853872F663,Appliances,999.0
AHM5AEAE769AC905,Superstore,225.0
PSO5A43482A92256,Superstore,270.0
APPWES5A585375AD981,Appliances,7755.0
HASSPO5A7037322F8E0,Health & Sports,1140.0
MEFMOV5B5660E00E0E8-M,Men's Fashion,290.0
BUT5B0D1C797495D,Superstore,850.0
MEFRED59FB1311F1FF4-L,Men's Fashion,1049.0
MEFKAY5B5675B6DE359-S,Men's Fashion,296.0
APPGFC5B0E53BF21442,Appliances,2950.0
APPSTE59D5F3D6DB1F4,Appliances,516.0
WOFAL-5B472E0FCCE17-M,Women's Fashion,225.0
WOFAL-5B472E0FCCE17-L,Women's Fashion,225.0
MEFAL-5B61D64BAF6A3-M,Men's Fashion,550.0
KABMON5A8E6EE437E57,Kids & Baby,22999.0
KABNAT5AF963BC51275,Kids & Baby,1755.0
KABWIN5A8E6EC7D8FC3,Kids & Baby,1546.0
HALGEN5B1AFD26F1D0D,Home & Living,550.0
HALSIT5B309055402AA,Home & Living,900.0
WOFEST5A8D0E3399F6D-XL,Women's Fashion,499.0
CLE5B07E12BB628F,Superstore,76.0
CLE5B07E0C8DE1FB,Superstore,287.0
CLE5B07E14605FA8,Superstore,155.0
SADPAR5AA7A4F787909,School & Education,36.0
MEFDEA5AE1863BDC2D6,Men's Fashion,849.0
HALMAN5AFE9E8EA1846,Home & Living,420.0
WOFSIT5ACB1AA594F29,Women's Fashion,1000.0
APPBLA5AFC1BE7D52AB,Appliances,9999.0
COMTOO59D5165506173,Computing,2899.0
BAGPAL5B4D921BB00A8,Beauty & Grooming,430.0
MEFDEA5B3F137E90747-M,Men's Fashion,359.0
BAGOLI5AE95600B568C,Beauty & Grooming,198.0
MATNIA5AB1004E80587,Mobiles & Tablets,1270.0
APPWES59FADA26EBA55,Appliances,11164.0
MEFMOV5B532B3A0684D-L,Men's Fashion,289.0
HALASA5AC5F6AFEC51C,Home & Living,399.0
MATBIZ5A7032346352C,Mobiles & Tablets,119.0
MEFDEA5AE1863F1866D-M,Men's Fashion,998.0
MEFMAR5A005372A4138-L,Men's Fashion,1199.0
MATSAM5A7DDB5ED0E71,Mobiles & Tablets,1000.0
APPSIN5B026FAD35F52,Appliances,37530.0
ENTECO5B4EE6491FF42,Entertainment,28125.0
MATHAR5A583C3ABA54C,Mobiles & Tablets,1999.0
BKSPAR5AA797CB498D0,Books,1795.0
BKSPAR5AFD041C485DD,Books,425.0
MEFSHA5B07BB127C1AC-slim-fit-S,Men's Fashion,2200.0
MEFSTA5B4764C19D6CA-6,Men's Fashion,1900.0
ROS5ACEFECE60E39,Superstore,150.0
MEFSHA5B321B286126E-slim-fit-M,Men's Fashion,1599.0
MEFCON5AFD358B894AD-3XL,Men's Fashion,1039.0
MEFSPO5A684CBA29C9E-XL,Men's Fashion,1199.0
MATBIZ5A7032386F236,Mobiles & Tablets,1519.0
SADOXF5AE303F48B834,School & Education,265.0
MEFDEA5AF191C4BB14B-XL,Men's Fashion,199.0
ENTUNI5B29FB55A6206,Entertainment,7800.0
MATREM5AA630227A412,Mobiles & Tablets,999.0
COMBAT5A6EE09C5E110,Computing,2990.0
BAGPHI5B41D86EA40D9,Beauty & Grooming,8495.0
WOFZAI59EDFA492B32F,Women's Fashion,499.0
WOFATS5AFBC31BE971B,Women's Fashion,499.0
KABECL5A900C1E7A36F,Kids & Baby,299.0
KABZEE5AE6CB9E6F001,Kids & Baby,890.0
HALDEA5B570DA7BE384,Home & Living,999.0
ZEG5B55D2EF86493,Superstore,450.0
MEFVEE5AA0EA2786D6F-M,Men's Fashion,999.0
MATLG5B3F4D68017F3,Mobiles & Tablets,850.0
MATFAS5AC716876336E,Mobiles & Tablets,2000.0
MEFRED5B445E330E717-M,Men's Fashion,1259.0
ENTSON5B2CE04E72E14,Entertainment,1599.0
MEFSIT5A8588AA0BACD,Men's Fashion,759.0
MEFSIT5A7D98840652E,Men's Fashion,1099.0
WOFDEA5B620EBBBFCA0-M,Women's Fashion,120.0
MATXIA5B463A67AECA6,Mobiles & Tablets,28599.0
ENTOTH5AD4E795989A2,Entertainment,3000.0
MEFFUS5A8684682AC6D,Men's Fashion,720.0
MEFBIN5A8EC26E7ADAD,Men's Fashion,399.0
COMDEL5B5DCDCA2ACFD,Computing,71649.0
COMLEN5B5AC60C7AE36,Computing,59000.0
WOFASA5A6ECCB351739,Women's Fashion,199.0
MEFDEA5A7980FBEF4A3-L,Men's Fashion,249.0
WOFBAC59ADA318E2C42,Women's Fashion,1499.0
WOFLAL5A9CC9F7148F8,Women's Fashion,1220.0
WOFBAC59ADA315DC33D,Women's Fashion,1499.0
MEFVEE5AA0EA0F8817D-M,Men's Fashion,717.0
APPWAV5B60130B0DD00,Appliances,31578.0
MEFRAF5A2A2D745BB8B-S,Men's Fashion,299.0
MEFREG5A81659D033C9-S,Men's Fashion,239.4
KABSTI5B1503AB1DB50,Kids & Baby,1609.0
HASLET5A81407C995D0,Health & Sports,13860.0
HASBUT5AD49E3548194,Health & Sports,14999.0
HALTOO5A9C5F3C5629A,Home & Living,1799.0
MEFECH5AE955F1E876C-44,Men's Fashion,799.0
TUL5ACEFED6089AB,Superstore,65.0
ROS5ACEFEDC0D44E,Superstore,85.0
AL-5B2CDBFAE958C,Superstore,91.0
JAC5ABCB6C48EBAA,Superstore,12350.0
KABODE5AD5DF907E20C,Kids & Baby,480.0
KABSKR5AC74A219CC85,Kids & Baby,1450.0
KABOTH5AD7A410CA8E0,Kids & Baby,699.0
KABSTI5B14FC0024E3A,Kids & Baby,4521.0
KABINT5AF963EF69B6E,Kids & Baby,930.0
KABBES5B1503F2AAAB8,Kids & Baby,1034.0
HALDEA5AA7D08E1E84B,Home & Living,1200.0
HALDEA5B570E8632B71,Home & Living,999.0
HALDEA5B570DFC3E0BC,Home & Living,999.0
KABSHO5A7ADAF4BB52F,Kids & Baby,330.0
KABSHO59F82E1ACB0D1,Kids & Baby,1198.0
HALTOP5A6FF7A757E9D,Home & Living,591.0
HALAZ-5A944BAC717C5,Home & Living,764.0
HALDYN5A93D248DFBB0,Home & Living,365.0
HALSJE5A8D265E1E47B,Home & Living,1150.0
HALAZZ5A4CBB79A42A7,Home & Living,650.0
KABFAR5B14FC9A1090D,Kids & Baby,252.0
HALAZZ5B3D23073B690,Home & Living,349.0
KABPHI5A8BD3D564EE0,Kids & Baby,699.0
KABODE5AD5DFA967DAA,Kids & Baby,960.0
KABINT5AF963D6AE798,Kids & Baby,660.0
HALHOM59DF3D24DB5F0,Home & Living,1546.0
KABPLA5A3A05C0C14CA,Kids & Baby,11499.0
KABINT5AF963D133E2C,Kids & Baby,2495.0
HALTOP5A6FF8408C68C,Home & Living,499.0
KABINT5B1503D90705A,Kids & Baby,7245.0
KABINT5B14FCAFA6E8B,Kids & Baby,2789.0
HALTOP5A6FF7CA9115E,Home & Living,199.0
KABIKE5B162E95C29BB,Kids & Baby,2490.0
KABIKE5B162E967B8A9,Kids & Baby,2490.0
HALIKE5B162ED5D5BEF,Home & Living,1400.0
MEFWOO5B473C96D6FFD-40,Men's Fashion,425.0
MEFWOO5B473C96D6FFD-42,Men's Fashion,425.0
KABTIN5A7AAA9DA71A9,Kids & Baby,249.0
KABSHO5A7ADAF21A797,Kids & Baby,285.0
MEFRED5B445EA1B2CF7-S,Men's Fashion,1327.0
MEFIDO5B03B96C55275-34,Men's Fashion,1380.0
KABSHO5A7ADAF423FCA,Kids & Baby,285.0
KABPAM5B14FC44F07C3,Kids & Baby,695.0
HASHED59D382CECD24F,Health & Sports,1049.0
APPSIN5B484F4A0217B,Appliances,2144.0
ENTATA5AE457BF9B00C,Entertainment,9999.0
BAGVIT5AC4A6E228888,Beauty & Grooming,254.0
CLE5B07E09C97C4F,Superstore,183.0
MEFSTA5B4764E0BC09F-8,Men's Fashion,5000.0
WOFSTA5B4DDD566CE7F-9,Women's Fashion,3150.0
MATVIP5A93CA7C2EB24,Mobiles & Tablets,1799.0
BAGMD5A8D435493D9F,Beauty & Grooming,195.0
HALMOV5B10595C793A7-Not Applicable,Home & Living,1000.0
COMSAN5B5EF687B517F,Computing,5500.0
COMLIV5A8C28B7D4D93,Computing,199.0
MATNOK5AE4D8BCCDAEC,Mobiles & Tablets,16400.0
MEFDES5A9CFA389F6DF-S,Men's Fashion,699.0
AUT5AFBC3A00DC30,Superstore,219.0
MATMOB5A7060C54C2AB,Mobiles & Tablets,660.0
MATHAR5B49CCC38B4C5,Mobiles & Tablets,999.0
APPPEL5B4DF2A14A96A,Appliances,27915.0
WOFKAY5B4939FE206E4-Free Size,Women's Fashion,788.0
BAGQAD5B31EA630F9BC,Beauty & Grooming,700.0
WOFVAR5A55B31D51904,Women's Fashion,450.0
MEFMOV5B532B3A0684D-S,Men's Fashion,289.0
WOFSPO5A05412799739-L,Women's Fashion,1299.0
WOFCHA5A7DA0FA054F1-L,Women's Fashion,725.0
MEFHYP5A79A9969457A,Men's Fashion,399.0
MATTEL5B2CB30F376DB,Mobiles & Tablets,1199.0
MEFDW5A8B5A626D13B,Men's Fashion,299.0
HALKHA5A93F58EE429E,Home & Living,699.0
MEFEAS5AB0B658095CC,Men's Fashion,499.0
MEFSKM5B4DD6D73B184,Men's Fashion,999.0
HASAMO5B068062BCFDA,Health & Sports,150.0
HASBEA5B0BD3B947181,Health & Sports,264.0
AHM5AEAE782E2940,Superstore,45.0
AHM5AEAE78BC33FE,Superstore,45.0
AHM5AEAE78779EF3,Superstore,45.0
AHM5AEAE788C13F1,Superstore,45.0
AHM5AEAE7843162A,Superstore,45.0
DIL5AE9C6019C93B,Superstore,223.0
COMHAS59AC90F9D1838,Computing,500.0
HALSHO5B61ADE1CC087,Home & Living,999.0
BAGPAL5B4D919B2F1CE,Beauty & Grooming,821.0
BAGPAL5A8FC5A99B1D8,Beauty & Grooming,899.0
VAN5A950040C1AED,Superstore,599.0
APPREM5A9928B2139FD,Appliances,1298.0
WOFJAC5AC90FC4B8A6D-M,Women's Fashion,280.0
WOFREX5A96610100CA1-Free Size,Women's Fashion,899.0
WOFMOV5AD92740C4D08-Free Size,Women's Fashion,699.0
HALASA5A9D2C05A2478,Home & Living,350.0
HALCLI5B0F9D32A6442,Home & Living,250.0
HALTOP5A6FF77B66CFB,Home & Living,899.0
HALHOM59DC96807B1C3,Home & Living,156.0
WOFFAS5B45AA90ABBD1,Women's Fashion,199.0
WOFFAS5B45AA7D7DEDF,Women's Fashion,399.0
MEFREG5B4DE61BCFD0A-M,Men's Fashion,999.0
MEFDEA59D1E8CE97E0C,Men's Fashion,249.0
MEFCON5AFD1F6B3E709-S,Men's Fashion,480.0
TEL5AA6308A2DCF7,Superstore,455.0
HASHER59AC722D283C3,Health & Sports,3500.0
MEFDEA5AB0D2F9B8C79-L,Men's Fashion,398.0
MATSAM5A01AA4190C6C,Mobiles & Tablets,99.0
WOFEAS5AB0B62AA606B,Women's Fashion,349.0
BAGRIV5A45EDE07B8F7,Beauty & Grooming,465.0
APPTOP5A6FF8583AFDF,Appliances,1199.0
MEFSHA5B07BB424CFBF-slim-fit-M,Men's Fashion,2765.0
MATSHO5B150D037FDFC,Mobiles & Tablets,7500.0
SADTOP5A6FF8739038D,School & Education,750.0
HALMAG5AA22D69D01AC,Home & Living,801.0
HASHAF5B18F821630A3,Health & Sports,350.0
HALPRO5B0FC176175D0,Home & Living,900.0
COMMOB5A9D20A8829B6,Computing,2499.0
WOFGUL5A8C70F5DD875,Women's Fashion,2360.0
ZEG5B55D2EC862E4,Superstore,450.0
MEFMUN59DB9D946B06F-M,Men's Fashion,225.0
BKSNAT5B5712B15EF04,Books,14999.0
BKSNAT5B5EAE40ABDEE,Books,18779.0
ENTUBI5AD91E1BA3E6F,Entertainment,6999.0
MEFJAC5ABCB6984E463-S,Men's Fashion,280.0
MEFMIL5A954E899D23A,Men's Fashion,899.0
HALMAG5AE183E99CD9A,Home & Living,549.0
KABEGA5ACDCCAA4BACA,Kids & Baby,390.0
ZEG5B55D2F28B86A,Superstore,450.0
MEFSIK5ACF37FEAE102-M,Men's Fashion,906.0
WOFGUL5AC613BB57388,Women's Fashion,960.0
MEFWEA5B46792572391-M,Men's Fashion,599.0
HALKHA5AE9C0AE1AF77,Home & Living,629.3
MEFPAK5A5DED0BD5AB6-L,Men's Fashion,448.0
HASKHA5A9001D3C087F,Health & Sports,1300.0
MEFIDO5B03BA87C597E-S,Men's Fashion,229.0
ENTSON5B184047839E7,Entertainment,11957.0
COMTRA5B6044B91A62F,Computing,9000.0
MEFNIA5B52F2D6B6E37,Men's Fashion,399.0
BAGPRI5B487F4833295,Beauty & Grooming,3250.0
BAGOSC5B0BC1D7551D1,Beauty & Grooming,495.0
MEFTOO5AB7EB161584C,Men's Fashion,799.0
BAGROU5ADFEFD2698F2,Beauty & Grooming,120.0
APPVIT5A9D2C337C7A5,Appliances,0.0
COMALC5B35C6D365B65,Computing,1120.0
WOFFIS5A9FD3E2692D6,Women's Fashion,1250.0
KABASA5AC5FEDB69E11,Kids & Baby,250.0
KABASA5AC5FEE498C0F,Kids & Baby,250.0
HALE2B5A70337B7760E,Home & Living,999.0
MEFPAK5B49E41F0B03E-L,Men's Fashion,1199.0
MEFSKM5B4DD46701BE1,Men's Fashion,999.0
MEFMUN59DB9D8CE6FBE-M,Men's Fashion,225.0
MEFKAY5B53341332915-M,Men's Fashion,299.0
ENTGAM5B2CE00D7E3DD,Entertainment,350.0
HALMAG5AA0ECE75DD85,Home & Living,800.0
MEFNAV5B4C8F2B44D79,Men's Fashion,2800.0
WOFNIG5A9CD16FCD53A,Women's Fashion,1050.0
KABHOM5AA1202A724CA,Kids & Baby,1000.0
KABSTI5B1657DCB2C7C-S,Kids & Baby,320.0
KABSTI5B1656ACBFC35-S,Kids & Baby,320.0
ZEG5B55D2EA160D1,Superstore,450.0
SEH59BD411FCC898,Superstore,2549.0
BIN5B62B3A47C739,Superstore,399.0
BAG20H5AA7B278D32C3,Beauty & Grooming,630.0
WOFKHA5B51D6481B0BB,Women's Fashion,2200.0
MEFSHO59FAFE0F9A229-S,Men's Fashion,1242.0
MATPAN5A818C47B2DF1,Mobiles & Tablets,19000.0
BAGKLI5ADFF399BC290,Beauty & Grooming,140.0
MATSAM5B4F47585928D,Mobiles & Tablets,20999.0
MEFRAF5A2A2D855968E-M,Men's Fashion,1100.0
WOFASI5B0BD072138A8,Women's Fashion,699.0
WOFASI5B0BD027424E7,Women's Fashion,699.0
WOFASI5B0BD04C02444,Women's Fashion,699.0
HALFAC5A9D11B20C7E1,Home & Living,799.0
COMHP5B4C9685B0263,Computing,17708.0
COMHP5B4C91ED7E002,Computing,17999.0
WOFFAS5B45AA55CD749-18,Women's Fashion,99.0
MATEAS5AA77696D7EDA,Mobiles & Tablets,999.0
ZEG5B55D2E5375AF,Superstore,450.0
ENTORI5B39CAB33DE18,Entertainment,21350.0
COMALC59FFF2B4C90D7,Computing,1795.0
MATHAS59AC8A66C881C,Mobiles & Tablets,1889.0
MATYUN5A4B22A1ED919,Mobiles & Tablets,499.0
COMBAT5A6EE05E96F0F,Computing,444.0
HALREL5B28DAC553259,Home & Living,700.0
KABCOT5B067CAD99BA0-2-3 Years,Kids & Baby,1599.0
MEFPAK5ABE23FD33D22-L,Men's Fashion,399.0
MEFATA5B4F3DAEC2BB2,Men's Fashion,2999.0
HALVAR5A55B31F782E6,Home & Living,990.0
WOFGUL5A9F882D007F6,Women's Fashion,599.0
BAGOSC5AE06C7F3B1FB,Beauty & Grooming,133.0
MEFCAS5A96907D6F9A2,Men's Fashion,5200.0
HALONL5AFD519DA1129,Home & Living,1498.0
AUT5AFBC306DF997,Superstore,249.0
BAGCOL5A70398AC3FA6,Beauty & Grooming,282.15
MATHON5B33598275C9E,Mobiles & Tablets,18480.0
MATNOK5AE6F8F3981E4,Mobiles & Tablets,10916.0
HASASS5AF19E92099BA,Health & Sports,550.0
COMHP5B5AC6088D141,Computing,45700.0
HALDEC5B34888B3CCE9,Home & Living,575.0
WOFBON5B56D5B051F3A,Women's Fashion,2880.0
COMDEL5B670734D2DFA,Computing,98958.0
MATOUK5B5F059E3A3CF,Mobiles & Tablets,24800.0
THA5AE9BDBE16E3C,Superstore,1260.0
APPELE5B484DE03A8D9,Appliances,3550.0
HALSON5A7036250BFB8,Home & Living,980.0
CAR5AFBE18CA0B1E,Superstore,99.0
WOFSHO5B5C4BFB87233,Women's Fashion,1499.0
ENTPAN5B4C47E55ABE9,Entertainment,22999.0
MATLNK5B348334BC560,Mobiles & Tablets,1799.0
MATHTC5ADCEEE4BBA40,Mobiles & Tablets,1199.0
COMLEN5B56D9EE5B431,Computing,42783.0
MEFWIN5B3DF59448B3E-XL,Men's Fashion,1099.0
MEFCOT5AD046BD9B01C-M,Men's Fashion,210.0
MEFPAK5B360B5160980-L,Men's Fashion,1199.0
MEFMOV5B0581DDEF1AF-L,Men's Fashion,849.0
APPWES59DDAEE060F0B,Appliances,2090.0
HASKY5B0BD2C4A1C9E,Health & Sports,995.0
KABAZE5A96552FF1CB1,Kids & Baby,750.0
MATINF5B4ED005729D1,Mobiles & Tablets,19999.0
MATHUA5AD04E3460C5A,Mobiles & Tablets,24960.0
BAGARC5AAA94B7BA2A0,Beauty & Grooming,499.0
WOFEZ-5A8AB64D85218,Women's Fashion,799.0
WOFMEM5ABE738874EA0-32B,Women's Fashion,999.0
WOFBIN5A9015BCEF3E0-32,Women's Fashion,799.0
MEFDEA5AFD3E89427D9-M,Men's Fashion,1999.0
HALDEA5B570DEE62AE5,Home & Living,999.0
COMCOO5A8BEFE476035,Computing,1490.0
SADPAR5AFADE50A8545,School & Education,745.0
MATVIV5B0CDE3C67AAE,Mobiles & Tablets,15500.0
MEFDES5A9CF979AD5CA-XL,Men's Fashion,399.0
MEFIDO5B03B96F00799-XL,Men's Fashion,280.0
WOFCHA5A7DA21A86070-34B,Women's Fashion,980.0
HASTHE5A45FAE9C60FA,Health & Sports,2250.0
MATBLU5A4B3CBDEB3A1,Mobiles & Tablets,5199.0
KABODE5AD5DF7910087,Kids & Baby,320.0
WOFDEA5B5246DAA6C04,Women's Fashion,899.0
BAGREA5AB0B4C6015C2,Beauty & Grooming,349.0
HASZEE5AE6CB4158D01,Health & Sports,936.0
HALREL5B28DB3A4FF7C,Home & Living,950.0
MATXIA59AC907BB5BB8,Mobiles & Tablets,3667.0
WOFGUL5ACB14B465C91,Women's Fashion,960.0
WOFRED5B051776C1B2C-M,Women's Fashion,5450.0
MEFDEA5A7980DC9DE37-M,Men's Fashion,249.0
HALSIN5B484FD4DB8E6,Home & Living,1508.0
WOFVAL59D5EAF0E1378-XL,Women's Fashion,400.0
APPHAN5A900F9852124,Appliances,15694.0
SADOXF5AE30244514FB,School & Education,305.0
APPHAN5A900ED08E5C6,Appliances,13294.0
