Customer ID,Customer Since,City,State
92118.0,2018-2,Shekhupura,Punjab
92119.0,2018-2,Jaranwala,Punjab
92120.0,2018-2,Wazirabad,Punjab
92121.0,2018-2,Dera Ghazi Khan,Punjab
92122.0,2018-2,Faisalabad,Punjab
92123.0,2018-2,Sahiwal,Punjab
92124.0,2018-2,Khanewal,Punjab
92125.0,2018-2,Karachi,Sindh
92126.0,2018-2,Rawalpindi,Punjab
92127.0,2018-2,Quetta,Balochistan
92128.0,2018-2,Rawalpindi,Punjab
92129.0,2018-2,Pakpattan,Punjab
92130.0,2018-2,Mirpur Khas,Sindh
92131.0,2018-2,Wazirabad,Punjab
92132.0,2018-2,Burewala,Punjab
92133.0,2018-2,Dera Ismail Khan,Khyber-Pakhtunkhwa
92134.0,2018-2,Taxila,Punjab
92135.0,2018-2,Sadiqabad,Punjab
92136.0,2018-2,Chakwal,Punjab
92137.0,2018-2,Kāmoke,Punjab
92138.0,2018-2,Swabi,Khyber-Pakhtunkhwa
92139.0,2018-2,Abbottabad,Khyber-Pakhtunkhwa
92140.0,2018-2,Kasur,Punjab
92141.0,2018-2,Khanpur,Punjab
92142.0,2018-2,Sukkur,Sindh
92143.0,2018-2,Sialkot,Punjab
92144.0,2018-2,Jhang,Punjab
92145.0,2018-2,Dadu,Sindh
92146.0,2018-2,Gojra,Punjab
92147.0,2018-2,Jhang,Punjab
92148.0,2018-2,Sargodha,Punjab
92149.0,2018-2,Kāmoke,Punjab
92150.0,2018-2,Mingora,Khyber-Pakhtunkhwa
92151.0,2018-2,Muridke,Punjab
92152.0,2018-2,Shekhupura,Punjab
92153.0,2018-2,Jhang,Punjab
92154.0,2018-2,Kandhkot,Sindh
92155.0,2018-2,Faisalabad,Punjab
92156.0,2018-2,Gojra,Punjab
92157.0,2018-2,Sargodha,Punjab
92158.0,2018-2,Muridke,Punjab
92159.0,2018-2,Rahim Yar Khan,Punjab
92160.0,2018-2,Muzaffargarh,Punjab
92161.0,2018-2,Jaranwala,Punjab
92162.0,2018-2,Kandhkot,Sindh
92163.0,2018-2,Abbottabad,Khyber-Pakhtunkhwa
92164.0,2018-2,Tando Adam,Sindh
92165.0,2018-2,Chakdara,Khyber-Pakhtunkhwa
92166.0,2018-2,Chakwal,Punjab
92167.0,2018-2,Muridke,Punjab
92168.0,2018-2,Sadiqabad,Punjab
92169.0,2018-2,Multan,Punjab
92170.0,2018-2,Dadu,Sindh
92171.0,2018-2,Burewala,Punjab
92172.0,2018-2,Hafizabad,Punjab
92173.0,2018-2,Nawabshah,Sindh
92174.0,2018-2,Dadu,Sindh
92175.0,2018-2,Sadiqabad,Punjab
92176.0,2018-2,Sahiwal,Punjab
92177.0,2018-2,Wazirabad,Punjab
92178.0,2018-2,Burewala,Punjab
92179.0,2018-2,Kohat,Khyber-Pakhtunkhwa
92180.0,2018-2,Khanpur,Punjab
92181.0,2018-2,Vehari,Punjab
92182.0,2018-2,Jaranwala,Punjab
92183.0,2018-2,Mirpur Khas,Sindh
92184.0,2018-2,Mardan,Khyber-Pakhtunkhwa
92185.0,2018-2,Mardan,Khyber-Pakhtunkhwa
92186.0,2018-2,Dera Ghazi Khan,Punjab
92187.0,2018-2,Chiniot,Punjab
92188.0,2018-2,Sargodha,Punjab
92189.0,2018-2,Chiniot,Punjab
92190.0,2018-2,Vehari,Punjab
92191.0,2018-2,Larkana,Sindh
92192.0,2018-2,Jaranwala,Punjab
92193.0,2018-2,Ahmadpur East,Punjab
92194.0,2018-2,Sadiqabad,Punjab
92195.0,2018-2,Lahore,Punjab
92196.0,2018-2,Khanewal,Punjab
92197.0,2018-2,Abbottabad,Khyber-Pakhtunkhwa
92198.0,2018-2,Dadu,Sindh
92199.0,2018-2,Vehari,Punjab
92200.0,2018-2,Burewala,Punjab
92201.0,2018-2,Hafizabad,Punjab
92202.0,2018-2,Jhang,Punjab
92203.0,2018-2,Hyderabad,Sindh
92204.0,2018-2,Rahim Yar Khan,Punjab
92205.0,2018-2,Jaranwala,Punjab
92206.0,2018-2,Kāmoke,Punjab
92207.0,2018-2,Swabi,Khyber-Pakhtunkhwa
92208.0,2018-2,Chakwal,Punjab
92209.0,2018-2,Ahmadpur East,Punjab
92210.0,2018-2,Dera Ghazi Khan,Punjab
92211.0,2018-2,Chaman,Balochistan
92212.0,2018-2,Swabi,Khyber-Pakhtunkhwa
92213.0,2018-2,Khanewal,Punjab
92214.0,2018-2,Muzaffargarh,Punjab
92215.0,2018-2,Hafizabad,Punjab
92216.0,2018-2,Mardan,Khyber-Pakhtunkhwa
92217.0,2018-2,Sargodha,Punjab
92218.0,2018-2,Kasur,Punjab
92219.0,2018-2,Shekhupura,Punjab
92220.0,2018-2,Sargodha,Punjab
92221.0,2018-2,Jaranwala,Punjab
92222.0,2018-2,Sukkur,Sindh
92223.0,2018-2,Muridke,Punjab
92224.0,2018-2,Sahiwal,Punjab
92225.0,2018-2,Tando Allahyar,Sindh
92226.0,2018-2,Quetta,Balochistan
92227.0,2018-2,Ahmadpur East,Punjab
92228.0,2018-2,Taxila,Punjab
92229.0,2018-2,Gojra,Punjab
92230.0,2018-2,Larkana,Sindh
92231.0,2018-2,Gujrat,Punjab
92232.0,2018-2,Kasur,Punjab
92233.0,2018-2,Kāmoke,Punjab
92234.0,2018-2,Vehari,Punjab
92235.0,2018-2,Khanpur,Punjab
92236.0,2018-2,Jhang,Punjab
92237.0,2018-2,Sadiqabad,Punjab
92238.0,2018-2,Gojra,Punjab
92239.0,2018-2,Khanewal,Punjab
92240.0,2018-2,Dera Ghazi Khan,Punjab
92241.0,2018-2,Ahmadpur East,Punjab
92242.0,2018-2,Chakwal,Punjab
92243.0,2018-2,Kot Adu,Punjab
92244.0,2018-2,Vehari,Punjab
92245.0,2018-2,Muzaffargarh,Punjab
92246.0,2018-2,Khushab,Punjab
92247.0,2018-2,Hyderabad,Sindh
92248.0,2018-2,Bahawalpur,Punjab
92249.0,2018-2,Faisalabad,Punjab
92250.0,2018-2,Sargodha,Punjab
92251.0,2018-2,Wazirabad,Punjab
92252.0,2018-2,Muridke,Punjab
92253.0,2018-2,Chishtian,Punjab
92254.0,2018-2,Khuzdar,Balochistan
92255.0,2018-2,Jhang,Punjab
92256.0,2018-2,Pakpattan,Punjab
92257.0,2018-2,Muzaffargarh,Punjab
92258.0,2018-2,Jhang,Punjab
92259.0,2018-2,Shikarpur,Sindh
92260.0,2018-2,Khanpur,Punjab
92261.0,2018-2,Burewala,Punjab
92262.0,2018-2,Kot Adu,Punjab
92263.0,2018-2,Mardan,Khyber-Pakhtunkhwa
92264.0,2018-2,Chakwal,Punjab
92265.0,2018-2,Burewala,Punjab
92266.0,2018-2,Karachi,Sindh
92267.0,2018-2,Daska,Punjab
92268.0,2018-2,Peshawar,Khyber-Pakhtunkhwa
92269.0,2018-2,Muridke,Punjab
92270.0,2018-2,Kasur,Punjab
92271.0,2018-2,Chakwal,Punjab
92272.0,2018-2,Larkana,Sindh
92273.0,2018-2,Gujrat,Punjab
92274.0,2018-2,Muzaffargarh,Punjab
92275.0,2018-2,Mirpur Khas,Sindh
92276.0,2018-2,Chakwal,Punjab
92277.0,2018-2,Sahiwal,Punjab
92278.0,2018-2,Nawabshah,Sindh
92279.0,2018-2,Larkana,Sindh
92280.0,2018-2,Kāmoke,Punjab
92281.0,2018-2,Chishtian,Punjab
92282.0,2018-2,Gojra,Punjab
92283.0,2018-3,Wazirabad,Punjab
92284.0,2018-3,Vehari,Punjab
92285.0,2018-3,Quetta,Balochistan
92286.0,2018-3,Multan,Punjab
92287.0,2018-3,Gojra,Punjab
92288.0,2018-3,Muridke,Punjab
92289.0,2018-3,Karachi,Sindh
92290.0,2018-3,Karachi,Sindh
92291.0,2018-3,Hyderabad,Sindh
92292.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92293.0,2018-3,Lahore,Punjab
92294.0,2018-3,Sahiwal,Punjab
92295.0,2018-3,Kāmoke,Punjab
92296.0,2018-3,Chiniot,Punjab
92297.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92298.0,2018-3,Chiniot,Punjab
92299.0,2018-3,Sukkur,Sindh
92300.0,2018-3,Quetta,Balochistan
92301.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92302.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92303.0,2018-3,Chishtian,Punjab
92304.0,2018-3,Multan,Punjab
92305.0,2018-3,Quetta,Balochistan
92306.0,2018-3,Chakwal,Punjab
92307.0,2018-3,Bahawalpur,Punjab
92308.0,2018-3,Kāmoke,Punjab
92309.0,2018-3,Quetta,Balochistan
92310.0,2018-3,Kāmoke,Punjab
92311.0,2018-3,Sahiwal,Punjab
92312.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92313.0,2018-3,Sargodha,Punjab
92314.0,2018-3,Peshawar,Khyber-Pakhtunkhwa
92315.0,2018-3,Shekhupura,Punjab
92316.0,2018-3,Wazirabad,Punjab
92317.0,2018-3,Karachi,Sindh
92318.0,2018-3,Sargodha,Punjab
92319.0,2018-3,Sialkot,Punjab
92320.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92321.0,2018-3,Khairpur,Sindh
92322.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92323.0,2018-3,Kot Adu,Punjab
92324.0,2018-3,Muridke,Punjab
92325.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92326.0,2018-3,Sadiqabad,Punjab
92327.0,2018-3,Ahmadpur East,Punjab
92328.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92329.0,2018-3,Kot Adu,Punjab
92330.0,2018-3,Jhelum,Punjab
92331.0,2018-3,Rawalpindi,Punjab
92332.0,2018-3,Kāmoke,Punjab
92333.0,2018-3,Dera Ghazi Khan,Punjab
92334.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92335.0,2018-3,Muridke,Punjab
92336.0,2018-3,Gujrat,Punjab
92337.0,2018-3,Chaman,Balochistan
92338.0,2018-3,Mirpur Khas,Sindh
92339.0,2018-3,Chiniot,Punjab
92340.0,2018-3,Hafizabad,Punjab
92341.0,2018-3,Karachi,Sindh
92342.0,2018-3,Jaranwala,Punjab
92343.0,2018-3,Khairpur,Sindh
92344.0,2018-3,Okara,Punjab
92345.0,2018-3,Larkana,Sindh
92346.0,2018-3,Khanpur,Punjab
92347.0,2018-3,Gojra,Punjab
92348.0,2018-3,Vehari,Punjab
92349.0,2018-3,Jacobabad,Sindh
92350.0,2018-3,Muzaffargarh,Punjab
92351.0,2018-3,Hafizabad,Punjab
92352.0,2018-3,Mandi Bahauddin,Punjab
92353.0,2018-3,Sialkot,Punjab
92354.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92355.0,2018-3,Wazirabad,Punjab
92356.0,2018-3,Sargodha,Punjab
92357.0,2018-3,Kasur,Punjab
92358.0,2018-3,Chakwal,Punjab
92359.0,2018-3,Khuzdar,Balochistan
92360.0,2018-3,Vehari,Punjab
92361.0,2018-3,Vehari,Punjab
92362.0,2018-3,Jhang,Punjab
92363.0,2018-3,Kot Adu,Punjab
92364.0,2018-3,Chakwal,Punjab
92365.0,2018-3,Sadiqabad,Punjab
92366.0,2018-3,Quetta,Balochistan
92367.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92368.0,2018-3,Kāmoke,Punjab
92369.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92370.0,2018-3,Hyderabad,Sindh
92371.0,2018-3,Jacobabad,Sindh
92372.0,2018-3,Karachi,Sindh
92373.0,2018-3,Okara,Punjab
92374.0,2018-3,Quetta,Balochistan
92375.0,2018-3,Quetta,Balochistan
92376.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92377.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92378.0,2018-3,Kāmoke,Punjab
92379.0,2018-3,Mirpur Khas,Sindh
92380.0,2018-3,Sargodha,Punjab
92381.0,2018-3,Dadu,Sindh
92382.0,2018-3,Chakwal,Punjab
92383.0,2018-3,Kāmoke,Punjab
92384.0,2018-3,Daska,Punjab
92385.0,2018-3,Sahiwal,Punjab
92386.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92387.0,2018-3,Mandi Bahauddin,Punjab
92388.0,2018-3,Karachi,Sindh
92389.0,2018-3,Faisalabad,Punjab
92390.0,2018-3,Rahim Yar Khan,Punjab
92391.0,2018-3,Gojra,Punjab
92392.0,2018-3,Dadu,Sindh
92393.0,2018-3,Jacobabad,Sindh
92394.0,2018-3,Quetta,Balochistan
92395.0,2018-3,Vehari,Punjab
92396.0,2018-3,Kāmoke,Punjab
92397.0,2018-3,Tando Allahyar,Sindh
92398.0,2018-3,Jaranwala,Punjab
92399.0,2018-3,Kasur,Punjab
92400.0,2018-3,Sukkur,Sindh
92401.0,2018-3,Kasur,Punjab
92402.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92403.0,2018-3,Jhang,Punjab
92404.0,2018-3,Lahore,Punjab
92405.0,2018-3,Hyderabad,Sindh
92406.0,2018-3,Taxila,Punjab
92407.0,2018-3,Hafizabad,Punjab
92408.0,2018-3,Mingora,Khyber-Pakhtunkhwa
92409.0,2018-3,Sargodha,Punjab
92410.0,2018-3,Kāmoke,Punjab
92411.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92412.0,2018-3,Taxila,Punjab
92413.0,2018-3,Shekhupura,Punjab
92414.0,2018-3,Daska,Punjab
92415.0,2018-3,Kandhkot,Sindh
92416.0,2018-3,Wazirabad,Punjab
92417.0,2018-3,Larkana,Sindh
92418.0,2018-3,Hafizabad,Punjab
92419.0,2018-3,Dadu,Sindh
92420.0,2018-3,Wazirabad,Punjab
92421.0,2018-3,Sukkur,Sindh
92422.0,2018-3,Mirpur Khas,Sindh
92423.0,2018-3,Hafizabad,Punjab
92424.0,2018-3,Multan,Punjab
92425.0,2018-3,Sargodha,Punjab
92426.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92427.0,2018-3,Ahmadpur East,Punjab
92428.0,2018-3,Mirpur Khas,Sindh
92429.0,2018-3,Gojra,Punjab
92430.0,2018-3,Kot Adu,Punjab
92431.0,2018-3,Dadu,Sindh
92432.0,2018-3,Gujrat,Punjab
92433.0,2018-3,Bahawalpur,Punjab
92434.0,2018-3,Muridke,Punjab
92435.0,2018-3,Kandhkot,Sindh
92436.0,2018-3,Karachi,Sindh
92437.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92438.0,2018-3,Gojra,Punjab
92439.0,2018-3,Muridke,Punjab
92440.0,2018-3,Vehari,Punjab
92441.0,2018-3,Jaranwala,Punjab
92442.0,2018-3,Jaranwala,Punjab
92443.0,2018-3,Jhang,Punjab
92444.0,2018-3,Shikarpur,Sindh
92445.0,2018-3,Nowshera,Khyber-Pakhtunkhwa
92446.0,2018-3,Khanewal,Punjab
92447.0,2018-3,Jhelum,Punjab
92448.0,2018-3,Chaman,Balochistan
92449.0,2018-3,Kasur,Punjab
92450.0,2018-3,Ahmadpur East,Punjab
92451.0,2018-3,Kasur,Punjab
92452.0,2018-3,Khuzdar,Balochistan
92453.0,2018-3,Chishtian,Punjab
92454.0,2018-3,Sialkot,Punjab
92455.0,2018-3,Kamalia,Punjab
92456.0,2018-3,Sukkur,Sindh
92457.0,2018-3,Sargodha,Punjab
92458.0,2018-3,Multan,Punjab
92459.0,2018-3,Vehari,Punjab
92460.0,2018-3,Hyderabad,Sindh
92461.0,2018-3,Sadiqabad,Punjab
92462.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92463.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92464.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92465.0,2018-3,Sargodha,Punjab
92466.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92467.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92468.0,2018-3,Tando Adam,Sindh
92469.0,2018-3,Sadiqabad,Punjab
92470.0,2018-3,Quetta,Balochistan
92471.0,2018-3,Dadu,Sindh
92472.0,2018-3,Khanewal,Punjab
92473.0,2018-3,Wazirabad,Punjab
92474.0,2018-3,Rawalpindi,Punjab
92475.0,2018-3,Taxila,Punjab
92476.0,2018-3,Vehari,Punjab
92477.0,2018-3,Muridke,Punjab
92478.0,2018-3,Wah Cantonment,Punjab
92479.0,2018-3,Khanewal,Punjab
92480.0,2018-3,Daska,Punjab
92481.0,2018-3,Vehari,Punjab
92482.0,2018-3,Multan,Punjab
92483.0,2018-3,Tando Adam,Sindh
92484.0,2018-3,Jacobabad,Sindh
92485.0,2018-3,Gojra,Punjab
92486.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92487.0,2018-3,Dadu,Sindh
92488.0,2018-3,Jaranwala,Punjab
92489.0,2018-3,Burewala,Punjab
92490.0,2018-3,Chaman,Balochistan
92491.0,2018-3,Khuzdar,Balochistan
92492.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92493.0,2018-3,Jhang,Punjab
92494.0,2018-3,Kamalia,Punjab
92495.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92496.0,2018-3,Bahawalpur,Punjab
92497.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92498.0,2018-3,Mirpur Khas,Sindh
92499.0,2018-3,Mirpur Khas,Sindh
92500.0,2018-3,Khanpur,Punjab
92501.0,2018-3,Mirpur Khas,Sindh
92502.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92503.0,2018-3,Muzaffargarh,Punjab
92504.0,2018-3,Multan,Punjab
92505.0,2018-3,Nowshera,Khyber-Pakhtunkhwa
92506.0,2018-3,Pakpattan,Punjab
92507.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92508.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92509.0,2018-3,Karachi,Sindh
92510.0,2018-3,Kasur,Punjab
92511.0,2018-3,Taxila,Punjab
92512.0,2018-3,Dera Ghazi Khan,Punjab
92513.0,2018-3,Lahore,Punjab
92514.0,2018-3,Khanpur,Punjab
92515.0,2018-3,Chiniot,Punjab
92516.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92517.0,2018-3,Burewala,Punjab
92518.0,2018-3,Chishtian,Punjab
92519.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92520.0,2018-3,Quetta,Balochistan
92521.0,2018-3,Lahore,Punjab
92522.0,2018-3,Kasur,Punjab
92523.0,2018-3,Shikarpur,Sindh
92524.0,2018-3,Sadiqabad,Punjab
92525.0,2018-3,Kasur,Punjab
92526.0,2018-3,Peshawar,Khyber-Pakhtunkhwa
92527.0,2018-3,Multan,Punjab
92528.0,2018-3,Kot Adu,Punjab
92529.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92530.0,2018-3,Sahiwal,Punjab
92531.0,2018-3,Jacobabad,Sindh
92532.0,2018-3,Muridke,Punjab
92533.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92534.0,2018-3,Mirpur Khas,Sindh
92535.0,2018-3,Bahawalpur,Punjab
92536.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92537.0,2018-3,Kasur,Punjab
92538.0,2018-3,Gujranwala,Punjab
92539.0,2018-3,Mingora,Khyber-Pakhtunkhwa
92540.0,2018-3,Gujrat,Punjab
92541.0,2018-3,Khuzdar,Balochistan
92542.0,2018-3,Gujrat,Punjab
92543.0,2018-3,Kot Adu,Punjab
92544.0,2018-3,Daska,Punjab
92545.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92546.0,2018-3,Dadu,Sindh
92547.0,2018-3,Wazirabad,Punjab
92548.0,2018-3,Sialkot,Punjab
92549.0,2018-3,Quetta,Balochistan
92550.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92551.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92552.0,2018-3,Khanewal,Punjab
92553.0,2018-3,Sukkur,Sindh
92554.0,2018-3,Mandi Bahauddin,Punjab
92555.0,2018-3,Dadu,Sindh
92556.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92557.0,2018-3,Wah Cantonment,Punjab
92558.0,2018-3,Dera Ghazi Khan,Punjab
92559.0,2018-3,Rawalpindi,Punjab
92560.0,2018-3,Khuzdar,Balochistan
92561.0,2018-3,Khanewal,Punjab
92562.0,2018-3,Kasur,Punjab
92563.0,2018-3,Kamalia,Punjab
92564.0,2018-3,Chiniot,Punjab
92565.0,2018-3,Rawalpindi,Punjab
92566.0,2018-3,Chakwal,Punjab
92567.0,2018-3,Gujranwala,Punjab
92568.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92569.0,2018-3,Hyderabad,Sindh
92570.0,2018-3,Dera Ghazi Khan,Punjab
92571.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92572.0,2018-3,Khushab,Punjab
92573.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92574.0,2018-3,Nawabshah,Sindh
92575.0,2018-3,Gojra,Punjab
92576.0,2018-3,Kāmoke,Punjab
92577.0,2018-3,Quetta,Balochistan
92578.0,2018-3,Peshawar,Khyber-Pakhtunkhwa
92579.0,2018-3,Sadiqabad,Punjab
92580.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92581.0,2018-3,Wah Cantonment,Punjab
92582.0,2018-3,Rawalpindi,Punjab
92583.0,2018-3,Gojra,Punjab
92584.0,2018-3,Khanpur,Punjab
92585.0,2018-3,Wah Cantonment,Punjab
92586.0,2018-3,Kasur,Punjab
92587.0,2018-3,Gojra,Punjab
92588.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92589.0,2018-3,Nawabshah,Sindh
92590.0,2018-3,Muridke,Punjab
92591.0,2018-3,Pakpattan,Punjab
92592.0,2018-3,Dadu,Sindh
92593.0,2018-3,Larkana,Sindh
92594.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92595.0,2018-3,Rawalpindi,Punjab
92596.0,2018-3,Muridke,Punjab
92597.0,2018-3,Taxila,Punjab
92598.0,2018-3,Taxila,Punjab
92599.0,2018-3,Rawalpindi,Punjab
92600.0,2018-3,Multan,Punjab
92601.0,2018-3,Larkana,Sindh
92602.0,2018-3,Khairpur,Sindh
92603.0,2018-3,Sialkot,Punjab
92604.0,2018-3,Khairpur,Sindh
92605.0,2018-3,Mirpur Khas,Sindh
92606.0,2018-3,Larkana,Sindh
92607.0,2018-3,Dadu,Sindh
92608.0,2018-3,Jacobabad,Sindh
92609.0,2018-3,Daska,Punjab
92610.0,2018-3,Khanpur,Punjab
92611.0,2018-3,Tando Adam,Sindh
92612.0,2018-3,Burewala,Punjab
92613.0,2018-3,Mirpur Khas,Sindh
92614.0,2018-3,Khanewal,Punjab
92615.0,2018-3,Khuzdar,Balochistan
92616.0,2018-3,Ahmadpur East,Punjab
92617.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92618.0,2018-3,Burewala,Punjab
92619.0,2018-3,Ahmadpur East,Punjab
92620.0,2018-3,Sukkur,Sindh
92621.0,2018-3,Dera Ghazi Khan,Punjab
92622.0,2018-3,Hafizabad,Punjab
92623.0,2018-3,Mirpur Khas,Sindh
92624.0,2018-3,Wah Cantonment,Punjab
92625.0,2018-3,Hyderabad,Sindh
92626.0,2018-3,Daska,Punjab
92627.0,2018-3,Wazirabad,Punjab
92628.0,2018-3,Bahawalpur,Punjab
92629.0,2018-3,Karachi,Sindh
92630.0,2018-3,Jacobabad,Sindh
92631.0,2018-3,Daska,Punjab
92632.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92633.0,2018-3,Kāmoke,Punjab
92634.0,2018-3,Chiniot,Punjab
92635.0,2018-3,Mirpur Khas,Sindh
92636.0,2018-3,Vehari,Punjab
92637.0,2018-3,Kāmoke,Punjab
92638.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92639.0,2018-3,Ahmadpur East,Punjab
92640.0,2018-3,Mirpur Khas,Sindh
92641.0,2018-3,Jaranwala,Punjab
92642.0,2018-3,Sargodha,Punjab
92643.0,2018-3,Nowshera,Khyber-Pakhtunkhwa
92644.0,2018-3,Karachi,Sindh
92645.0,2018-3,Rahim Yar Khan,Punjab
92646.0,2018-3,Burewala,Punjab
92647.0,2018-3,Faisalabad,Punjab
92648.0,2018-3,Kot Adu,Punjab
92649.0,2018-3,Muridke,Punjab
92650.0,2018-3,Quetta,Balochistan
92651.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92652.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92653.0,2018-3,Gujranwala,Punjab
92654.0,2018-3,Multan,Punjab
92655.0,2018-3,Ahmadpur East,Punjab
92656.0,2018-3,Kasur,Punjab
92657.0,2018-3,Sialkot,Punjab
92658.0,2018-3,Chakwal,Punjab
92659.0,2018-3,Kamalia,Punjab
92660.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92661.0,2018-3,Sadiqabad,Punjab
92662.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92663.0,2018-3,Dera Ismail Khan,Khyber-Pakhtunkhwa
92664.0,2018-3,Muridke,Punjab
92665.0,2018-3,Chishtian,Punjab
92666.0,2018-3,Jacobabad,Sindh
92667.0,2018-3,Hyderabad,Sindh
92668.0,2018-3,Kasur,Punjab
92669.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92670.0,2018-3,Tando Adam,Sindh
92671.0,2018-3,Sargodha,Punjab
92672.0,2018-3,Nawabshah,Sindh
92673.0,2018-3,Jaranwala,Punjab
92674.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92675.0,2018-3,Dadu,Sindh
92676.0,2018-3,Mardan,Khyber-Pakhtunkhwa
92677.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92678.0,2018-3,Dadu,Sindh
92679.0,2018-3,Khuzdar,Balochistan
92680.0,2018-3,Ahmadpur East,Punjab
92681.0,2018-3,Sahiwal,Punjab
92682.0,2018-3,Mandi Bahauddin,Punjab
92683.0,2018-3,Multan,Punjab
92684.0,2018-3,Lahore,Punjab
92685.0,2018-3,Bahawalpur,Punjab
92686.0,2018-3,Bahawalpur,Punjab
92687.0,2018-3,Chakwal,Punjab
92688.0,2018-3,Khushab,Punjab
92689.0,2018-3,Okara,Punjab
92690.0,2018-3,Kandhkot,Sindh
92691.0,2018-3,Khanewal,Punjab
92692.0,2018-3,Chakwal,Punjab
92693.0,2018-3,Chiniot,Punjab
92694.0,2018-3,Daska,Punjab
92695.0,2018-3,Gujrat,Punjab
92696.0,2018-3,Swabi,Khyber-Pakhtunkhwa
92697.0,2018-3,Kāmoke,Punjab
92698.0,2018-3,Karachi,Sindh
92699.0,2018-3,Kasur,Punjab
92700.0,2018-3,Kasur,Punjab
92701.0,2018-3,Rahim Yar Khan,Punjab
92702.0,2018-3,Muridke,Punjab
92703.0,2018-3,Mingora,Khyber-Pakhtunkhwa
92704.0,2018-3,Chakdara,Khyber-Pakhtunkhwa
92705.0,2018-3,Ahmadpur East,Punjab
92706.0,2018-3,Abbottabad,Khyber-Pakhtunkhwa
92707.0,2018-3,Khanpur,Punjab
92708.0,2018-3,Sialkot,Punjab
92709.0,2018-3,Burewala,Punjab
92710.0,2018-3,Wah Cantonment,Punjab
92711.0,2018-3,Tando Adam,Sindh
92712.0,2018-3,Khushab,Punjab
92713.0,2018-3,Kohat,Khyber-Pakhtunkhwa
92714.0,2018-3,Sargodha,Punjab
92715.0,2018-3,Chishtian,Punjab
92716.0,2018-3,Jaranwala,Punjab
92717.0,2018-3,Mandi Bahauddin,Punjab
92718.0,2018-3,Khanewal,Punjab
92719.0,2018-3,Jhang,Punjab
92720.0,2018-3,Chakwal,Punjab
92721.0,2018-3,Chiniot,Punjab
92722.0,2018-3,Hafizabad,Punjab
92723.0,2018-3,Chakwal,Punjab
92724.0,2018-3,Sukkur,Sindh
